break_angle,min_break_mass,merge_angle,debounce_ms,jaccard_threshold,break_method,angle_map,tp,fp,fn,total_errors,precision,recall,f1,n_bounds,n_markers
45,0.75,10,100,0.25,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.25,20,150,0.75,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.25,25,150,0.75,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.5,5,150,0.625,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.5,5,150,0.75,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.5,10,150,0.625,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.5,10,150,0.75,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.5,15,150,0.625,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
55,0.5,15,150,0.75,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
65,0.25,20,150,0.75,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
65,0.25,25,150,0.75,hybrid,dissonance,58,27,58,85,68.2,50.0,57.71,85,116
65,0.5,5,150,0.625,hybrid,dissonance,59,28,57,85,67.8,50.9,58.13,87,116
65,0.5,5,150,0.75,hybrid,dissonance,59,28,57,85,67.8,50.9,58.13,87,116
65,0.5,10,150,0.625,hybrid,dissonance,59,28,57,85,67.8,50.9,58.13,87,116
65,0.5,10,150,0.75,hybrid,dissonance,59,28,57,85,67.8,50.9,58.13,87,116
65,0.75,20,75,0.25,hybrid_split,dissonance,59,28,57,85,67.8,50.9,58.13,87,116
15,0.75,20,150,0.125,hybrid_split,dissonance,60,29,56,85,67.4,51.7,58.54,89,116
35,0.75,30,150,0.25,hybrid_split,dissonance,60,29,56,85,67.4,51.7,58.54,89,116
65,0.75,15,150,0.625,hybrid,dissonance,60,29,56,85,67.4,51.7,58.54,89,116
65,1.25,20,100,0.5,hybrid,dissonance,60,29,56,85,67.4,51.7,58.54,89,116
65,1.25,25,100,0.5,hybrid,dissonance,60,29,56,85,67.4,51.7,58.54,89,116
35,0.5,30,150,0.25,hybrid_split,dissonance,61,30,55,85,67.0,52.6,58.94,91,116
65,0.75,10,75,0.375,hybrid,dissonance,61,30,55,85,67.0,52.6,58.94,91,116
25,0.75,10,150,0.625,hybrid,dissonance,62,31,54,85,66.7,53.4,59.33,93,116
25,0.75,10,150,0.75,hybrid,dissonance,62,31,54,85,66.7,53.4,59.33,93,116
25,0.75,15,150,0.75,hybrid,dissonance,62,31,54,85,66.7,53.4,59.33,93,116
25,1.0,25,100,0.25,hybrid,dissonance,62,31,54,85,66.7,53.4,59.33,93,116
45,1.0,15,100,0.5,hybrid,dissonance,63,32,53,85,66.3,54.3,59.72,95,116
35,1.0,25,100,0.25,hybrid_split,dissonance,66,35,50,85,65.3,56.9,60.83,101,116
35,1.0,15,100,0.5,hybrid,dissonance,67,36,49,85,65.0,57.8,61.19,103,116
15,1.0,20,100,0.25,hybrid,dissonance,69,38,47,85,64.5,59.5,61.88,107,116
15,1.0,25,100,0.25,hybrid,dissonance,69,38,47,85,64.5,59.5,61.88,107,116
45,1.25,5,100,0.625,hybrid,dissonance,69,38,47,85,64.5,59.5,61.88,107,116
55,1.25,5,100,0.625,hybrid,dissonance,69,38,47,85,64.5,59.5,61.88,107,116
65,1.25,5,100,0.625,hybrid,dissonance,69,38,47,85,64.5,59.5,61.88,107,116
55,1.0,30,100,0.625,hybrid,dissonance,70,39,46,85,64.2,60.3,62.22,109,116
15,1.0,15,100,0.5,hybrid,dissonance,71,40,45,85,64.0,61.2,62.56,111,116
55,1.0,20,100,0.375,hybrid_split,dissonance,71,40,45,85,64.0,61.2,62.56,111,116
55,1.0,30,100,0.75,hybrid,dissonance,71,40,45,85,64.0,61.2,62.56,111,116
65,1.0,30,100,0.75,hybrid,dissonance,71,40,45,85,64.0,61.2,62.56,111,116
25,1.0,30,100,0.75,hybrid,dissonance,72,41,44,85,63.7,62.1,62.88,113,116
15,1.0,30,100,0.625,hybrid,dissonance,73,42,43,85,63.5,62.9,63.2,115,116
15,1.0,30,100,0.75,hybrid,dissonance,73,42,43,85,63.5,62.9,63.2,115,116
35,1.0,10,75,0.25,hybrid_split,dissonance,73,42,43,85,63.5,62.9,63.2,115,116
45,1.0,15,100,0.625,hybrid,dissonance,73,42,43,85,63.5,62.9,63.2,115,116
55,1.0,15,100,0.625,hybrid,dissonance,73,42,43,85,63.5,62.9,63.2,115,116
65,1.25,25,75,0.5,hybrid_split,dissonance,73,42,43,85,63.5,62.9,63.2,115,116
25,1.0,25,100,0.75,hybrid,dissonance,74,43,42,85,63.2,63.8,63.52,117,116
15,1.0,5,100,0.25,hybrid,dissonance,75,44,41,85,63.0,64.7,63.83,119,116
15,1.0,25,100,0.625,hybrid,dissonance,75,44,41,85,63.0,64.7,63.83,119,116
15,1.0,25,100,0.75,hybrid,dissonance,75,44,41,85,63.0,64.7,63.83,119,116
45,1.0,10,100,0.625,hybrid,dissonance,75,44,41,85,63.0,64.7,63.83,119,116
55,1.0,10,100,0.625,hybrid,dissonance,75,44,41,85,63.0,64.7,63.83,119,116
65,1.0,15,100,0.75,hybrid,dissonance,75,44,41,85,63.0,64.7,63.83,119,116
55,0.5,15,75,0.25,hybrid,dissonance,76,45,40,85,62.8,65.5,64.14,121,116
55,1.0,30,75,0.375,hybrid_split,dissonance,76,45,40,85,62.8,65.5,64.14,121,116
55,1.0,10,75,0.375,hybrid_split,dissonance,77,46,39,85,62.6,66.4,64.44,123,116
35,1.0,5,100,0.625,hybrid,dissonance,78,47,38,85,62.4,67.2,64.73,125,116
35,1.0,10,100,0.75,hybrid,dissonance,78,47,38,85,62.4,67.2,64.73,125,116
45,1.0,10,100,0.75,hybrid,dissonance,78,47,38,85,62.4,67.2,64.73,125,116
55,1.0,10,100,0.75,hybrid,dissonance,78,47,38,85,62.4,67.2,64.73,125,116
65,1.0,25,75,0.5,hybrid,dissonance,78,47,38,85,62.4,67.2,64.73,125,116
55,1.0,25,75,0.5,hybrid_split,dissonance,81,50,35,85,61.8,69.8,65.59,131,116
65,0.75,15,150,0.5,hybrid_split,dissonance,82,51,34,85,61.7,70.7,65.86,133,116
25,0.75,20,150,0.5,hybrid_split,dissonance,87,56,29,85,60.8,75.0,67.18,143,116
15,0.5,25,100,0.125,hybrid,dissonance,88,57,28,85,60.7,75.9,67.43,145,116
15,0.5,30,100,0.125,hybrid,dissonance,88,57,28,85,60.7,75.9,67.43,145,116
15,0.75,20,150,0.5,hybrid_split,dissonance,89,58,27,85,60.5,76.7,67.68,147,116
45,0.75,10,10,0.375,hybrid,dissonance,93,62,23,85,60.0,80.2,68.63,155,116
45,0.75,10,10,0.375,hybrid_split,dissonance,93,62,23,85,60.0,80.2,68.63,155,116
45,0.75,10,25,0.375,hybrid,dissonance,93,62,23,85,60.0,80.2,68.63,155,116
45,0.75,10,25,0.375,hybrid_split,dissonance,93,62,23,85,60.0,80.2,68.63,155,116
45,0.75,10,50,0.375,hybrid,dissonance,93,62,23,85,60.0,80.2,68.63,155,116
45,0.75,10,50,0.375,hybrid_split,dissonance,93,62,23,85,60.0,80.2,68.63,155,116
45,0.75,15,10,0.375,hybrid,dissonance,96,65,20,85,59.6,82.8,69.31,161,116
45,0.75,15,10,0.375,hybrid_split,dissonance,96,65,20,85,59.6,82.8,69.31,161,116
45,0.75,15,25,0.375,hybrid,dissonance,96,65,20,85,59.6,82.8,69.31,161,116
45,0.75,15,25,0.375,hybrid_split,dissonance,96,65,20,85,59.6,82.8,69.31,161,116
45,0.75,15,50,0.375,hybrid,dissonance,96,65,20,85,59.6,82.8,69.31,161,116
45,0.75,15,50,0.375,hybrid_split,dissonance,96,65,20,85,59.6,82.8,69.31,161,116
35,0.75,10,10,0.375,hybrid,dissonance,97,66,19,85,59.5,83.6,69.53,163,116
35,0.75,10,10,0.375,hybrid_split,dissonance,97,66,19,85,59.5,83.6,69.53,163,116
35,0.75,10,25,0.375,hybrid,dissonance,97,66,19,85,59.5,83.6,69.53,163,116
35,0.75,10,25,0.375,hybrid_split,dissonance,97,66,19,85,59.5,83.6,69.53,163,116
35,0.75,10,50,0.375,hybrid,dissonance,97,66,19,85,59.5,83.6,69.53,163,116
35,0.75,10,50,0.375,hybrid_split,dissonance,97,66,19,85,59.5,83.6,69.53,163,116
25,0.75,5,75,0.375,hybrid,dissonance,99,68,17,85,59.3,85.3,69.96,167,116
35,0.75,25,75,0.375,hybrid_split,dissonance,101,70,15,85,59.1,87.1,70.38,171,116
15,0.75,15,75,0.375,hybrid_split,dissonance,107,76,9,85,58.5,92.2,71.57,183,116
15,0.75,5,10,0.25,hybrid,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
15,0.75,5,10,0.25,hybrid_split,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
15,0.75,5,25,0.25,hybrid,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
15,0.75,5,25,0.25,hybrid_split,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
15,0.75,5,50,0.25,hybrid,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
15,0.75,5,50,0.25,hybrid_split,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
55,0.75,10,75,0.625,hybrid,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
55,0.75,15,75,0.625,hybrid,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
65,0.75,5,75,0.625,hybrid,dissonance,108,77,8,85,58.4,93.1,71.76,185,116
25,0.75,30,75,0.75,hybrid,dissonance,110,79,6,85,58.2,94.8,72.13,189,116
45,0.75,30,75,0.75,hybrid,dissonance,110,79,6,85,58.2,94.8,72.13,189,116
65,0.75,25,75,0.75,hybrid,dissonance,110,79,6,85,58.2,94.8,72.13,189,116
55,0.75,25,10,0.625,hybrid,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
55,0.75,25,10,0.625,hybrid_split,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
55,0.75,25,25,0.625,hybrid,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
55,0.75,25,25,0.625,hybrid_split,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
55,0.75,25,50,0.625,hybrid,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
55,0.75,25,50,0.625,hybrid_split,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
65,0.75,20,10,0.625,hybrid,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
65,0.75,20,10,0.625,hybrid_split,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
65,0.75,20,25,0.625,hybrid,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
65,0.75,20,25,0.625,hybrid_split,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
65,0.75,20,50,0.625,hybrid,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
65,0.75,20,50,0.625,hybrid_split,dissonance,111,80,5,85,58.1,95.7,72.31,191,116
65,0.75,30,75,0.75,hybrid_split,dissonance,113,82,3,85,57.9,97.4,72.67,195,116
55,1.25,5,100,0.5,hybrid,dissonance,58,28,58,86,67.4,50.0,57.43,86,116
65,1.25,5,100,0.5,hybrid,dissonance,58,28,58,86,67.4,50.0,57.43,86,116
45,0.75,15,150,0.625,hybrid,dissonance,59,29,57,86,67.0,50.9,57.84,88,116
55,0.75,15,150,0.625,hybrid,dissonance,59,29,57,86,67.0,50.9,57.84,88,116
35,1.25,20,100,0.375,hybrid,dissonance,60,30,56,86,66.7,51.7,58.25,90,116
45,0.75,5,150,0.625,hybrid,dissonance,60,30,56,86,66.7,51.7,58.25,90,116
55,0.75,5,150,0.625,hybrid,dissonance,60,30,56,86,66.7,51.7,58.25,90,116
55,1.25,20,100,0.5,hybrid,dissonance,60,30,56,86,66.7,51.7,58.25,90,116
25,0.5,25,150,0.25,hybrid_split,dissonance,61,31,55,86,66.3,52.6,58.65,92,116
25,0.5,30,150,0.25,hybrid_split,dissonance,61,31,55,86,66.3,52.6,58.65,92,116
45,1.25,5,100,0.5,hybrid,dissonance,61,31,55,86,66.3,52.6,58.65,92,116
65,0.75,5,150,0.625,hybrid,dissonance,61,31,55,86,66.3,52.6,58.65,92,116
25,0.75,10,150,0.125,hybrid_split,dissonance,62,32,54,86,66.0,53.4,59.05,94,116
25,1.0,10,100,0.25,hybrid,dissonance,63,33,53,86,65.6,54.3,59.43,96,116
45,0.75,10,100,0.375,hybrid,dissonance,63,33,53,86,65.6,54.3,59.43,96,116
15,0.5,5,150,0.125,hybrid_split,dissonance,66,36,50,86,64.7,56.9,60.55,102,116
35,0.75,5,75,0.125,hybrid_split,dissonance,66,36,50,86,64.7,56.9,60.55,102,116
55,0.75,10,100,0.375,hybrid_split,dissonance,66,36,50,86,64.7,56.9,60.55,102,116
65,0.75,10,100,0.375,hybrid_split,dissonance,66,36,50,86,64.7,56.9,60.55,102,116
65,1.25,20,75,0.5,hybrid,dissonance,66,36,50,86,64.7,56.9,60.55,102,116
15,1.0,20,100,0.125,hybrid,dissonance,67,37,49,86,64.4,57.8,60.91,104,116
15,1.25,30,100,0.125,hybrid_split,dissonance,67,37,49,86,64.4,57.8,60.91,104,116
15,1.0,10,100,0.125,hybrid,dissonance,68,38,48,86,64.2,58.6,61.26,106,116
25,1.0,25,100,0.5,hybrid,dissonance,68,38,48,86,64.2,58.6,61.26,106,116
15,0.75,5,150,0.125,hybrid_split,dissonance,69,39,47,86,63.9,59.5,61.61,108,116
15,1.0,15,100,0.375,hybrid,dissonance,69,39,47,86,63.9,59.5,61.61,108,116
15,1.25,5,100,0.375,hybrid,dissonance,69,39,47,86,63.9,59.5,61.61,108,116
45,0.75,15,100,0.375,hybrid_split,dissonance,69,39,47,86,63.9,59.5,61.61,108,116
55,1.25,25,75,0.5,hybrid,dissonance,69,39,47,86,63.9,59.5,61.61,108,116
35,0.75,30,100,0.125,hybrid_split,dissonance,70,40,46,86,63.6,60.3,61.95,110,116
15,1.0,20,100,0.5,hybrid,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
25,1.0,30,100,0.625,hybrid,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
45,1.0,30,100,0.375,hybrid_split,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
55,1.25,25,75,0.5,hybrid_split,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
65,1.25,30,10,0.5,hybrid,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
65,1.25,30,10,0.5,hybrid_split,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
65,1.25,30,25,0.5,hybrid,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
65,1.25,30,25,0.5,hybrid_split,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
65,1.25,30,50,0.5,hybrid,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
65,1.25,30,50,0.5,hybrid_split,dissonance,71,41,45,86,63.4,61.2,62.28,112,116
25,1.0,25,100,0.625,hybrid,dissonance,73,43,43,86,62.9,62.9,62.93,116,116
55,1.0,25,75,0.375,hybrid,dissonance,73,43,43,86,62.9,62.9,62.93,116,116
25,1.0,20,100,0.625,hybrid,dissonance,74,44,42,86,62.7,63.8,63.25,118,116
35,1.0,15,100,0.625,hybrid,dissonance,74,44,42,86,62.7,63.8,63.25,118,116
35,1.0,20,75,0.25,hybrid,dissonance,74,44,42,86,62.7,63.8,63.25,118,116
65,1.25,5,75,0.5,hybrid,dissonance,74,44,42,86,62.7,63.8,63.25,118,116
35,0.5,25,100,0.125,hybrid,dissonance,75,45,41,86,62.5,64.7,63.56,120,116
35,1.0,25,75,0.25,hybrid_split,dissonance,75,45,41,86,62.5,64.7,63.56,120,116
45,1.0,5,100,0.625,hybrid,dissonance,76,46,40,86,62.3,65.5,63.87,122,116
55,0.5,15,75,0.25,hybrid_split,dissonance,76,46,40,86,62.3,65.5,63.87,122,116
55,1.0,5,100,0.625,hybrid,dissonance,76,46,40,86,62.3,65.5,63.87,122,116
35,0.5,5,100,0.25,hybrid_split,dissonance,77,47,39,86,62.1,66.4,64.17,124,116
35,1.0,20,75,0.25,hybrid_split,dissonance,77,47,39,86,62.1,66.4,64.17,124,116
55,1.0,15,75,0.375,hybrid_split,dissonance,77,47,39,86,62.1,66.4,64.17,124,116
65,1.25,5,75,0.5,hybrid_split,dissonance,77,47,39,86,62.1,66.4,64.17,124,116
55,1.0,25,75,0.5,hybrid,dissonance,78,48,38,86,61.9,67.2,64.46,126,116
15,1.0,10,100,0.625,hybrid,dissonance,79,49,37,86,61.7,68.1,64.75,128,116
15,1.0,10,100,0.75,hybrid,dissonance,79,49,37,86,61.7,68.1,64.75,128,116
35,1.0,5,100,0.75,hybrid,dissonance,79,49,37,86,61.7,68.1,64.75,128,116
45,1.0,5,100,0.75,hybrid,dissonance,79,49,37,86,61.7,68.1,64.75,128,116
55,1.0,5,100,0.75,hybrid,dissonance,79,49,37,86,61.7,68.1,64.75,128,116
25,0.5,5,100,0.125,hybrid,dissonance,81,51,35,86,61.4,69.8,65.32,132,116
25,0.5,5,100,0.25,hybrid,dissonance,81,51,35,86,61.4,69.8,65.32,132,116
55,0.75,15,150,0.5,hybrid_split,dissonance,82,52,34,86,61.2,70.7,65.6,134,116
45,0.5,25,100,0.375,hybrid,dissonance,83,53,33,86,61.0,71.6,65.87,136,116
25,0.75,30,150,0.5,hybrid_split,dissonance,84,54,32,86,60.9,72.4,66.14,138,116
35,0.75,10,150,0.375,hybrid_split,dissonance,84,54,32,86,60.9,72.4,66.14,138,116
35,0.75,15,150,0.375,hybrid_split,dissonance,84,54,32,86,60.9,72.4,66.14,138,116
35,1.0,30,75,0.375,hybrid_split,dissonance,84,54,32,86,60.9,72.4,66.14,138,116
45,0.5,30,100,0.375,hybrid,dissonance,84,54,32,86,60.9,72.4,66.14,138,116
65,1.0,25,75,0.625,hybrid,dissonance,86,56,30,86,60.6,74.1,66.67,142,116
15,0.75,30,150,0.5,hybrid_split,dissonance,87,57,29,86,60.4,75.0,66.92,144,116
25,0.5,25,100,0.375,hybrid,dissonance,88,58,28,86,60.3,75.9,67.18,146,116
25,0.5,30,100,0.375,hybrid,dissonance,88,58,28,86,60.3,75.9,67.18,146,116
35,0.75,10,150,0.5,hybrid_split,dissonance,88,58,28,86,60.3,75.9,67.18,146,116
55,0.5,25,100,0.5,hybrid,dissonance,88,58,28,86,60.3,75.9,67.18,146,116
65,0.5,25,100,0.5,hybrid,dissonance,88,58,28,86,60.3,75.9,67.18,146,116
45,0.5,25,100,0.5,hybrid,dissonance,89,59,27,86,60.1,76.7,67.42,148,116
65,1.0,25,75,0.625,hybrid_split,dissonance,89,59,27,86,60.1,76.7,67.42,148,116
15,0.5,15,100,0.25,hybrid,dissonance,90,60,26,86,60.0,77.6,67.67,150,116
15,0.5,20,100,0.25,hybrid,dissonance,90,60,26,86,60.0,77.6,67.67,150,116
25,0.5,25,100,0.25,hybrid_split,dissonance,90,60,26,86,60.0,77.6,67.67,150,116
25,0.5,30,100,0.25,hybrid_split,dissonance,90,60,26,86,60.0,77.6,67.67,150,116
25,0.5,20,100,0.375,hybrid,dissonance,91,61,25,86,59.9,78.4,67.91,152,116
45,0.5,30,100,0.5,hybrid,dissonance,91,61,25,86,59.9,78.4,67.91,152,116
45,0.75,10,75,0.375,hybrid,dissonance,91,61,25,86,59.9,78.4,67.91,152,116
45,0.75,10,100,0.5,hybrid_split,dissonance,91,61,25,86,59.9,78.4,67.91,152,116
55,0.75,5,100,0.5,hybrid_split,dissonance,91,61,25,86,59.9,78.4,67.91,152,116
15,0.5,20,100,0.5,hybrid,dissonance,95,65,21,86,59.4,81.9,68.84,160,116
25,0.5,15,100,0.5,hybrid,dissonance,95,65,21,86,59.4,81.9,68.84,160,116
35,0.75,10,75,0.375,hybrid_split,dissonance,98,68,18,86,59.0,84.5,69.5,166,116
35,0.75,15,75,0.375,hybrid_split,dissonance,100,70,16,86,58.8,86.2,69.93,170,116
45,0.75,10,10,0.5,hybrid,dissonance,101,71,15,86,58.7,87.1,70.14,172,116
45,0.75,10,10,0.5,hybrid_split,dissonance,101,71,15,86,58.7,87.1,70.14,172,116
45,0.75,10,25,0.5,hybrid,dissonance,101,71,15,86,58.7,87.1,70.14,172,116
45,0.75,10,25,0.5,hybrid_split,dissonance,101,71,15,86,58.7,87.1,70.14,172,116
45,0.75,10,50,0.5,hybrid,dissonance,101,71,15,86,58.7,87.1,70.14,172,116
45,0.75,10,50,0.5,hybrid_split,dissonance,101,71,15,86,58.7,87.1,70.14,172,116
45,0.75,15,75,0.5,hybrid_split,dissonance,101,71,15,86,58.7,87.1,70.14,172,116
25,0.75,10,75,0.375,hybrid_split,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
35,0.75,10,75,0.5,hybrid_split,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
35,0.75,25,10,0.5,hybrid,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
35,0.75,25,10,0.5,hybrid_split,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
35,0.75,25,25,0.5,hybrid,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
35,0.75,25,25,0.5,hybrid_split,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
35,0.75,25,50,0.5,hybrid,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
35,0.75,25,50,0.5,hybrid_split,dissonance,105,75,11,86,58.3,90.5,70.95,180,116
15,0.75,10,75,0.5,hybrid,dissonance,108,78,8,86,58.1,93.1,71.52,186,116
25,0.75,10,75,0.5,hybrid_split,dissonance,108,78,8,86,58.1,93.1,71.52,186,116
25,0.75,30,75,0.625,hybrid,dissonance,108,78,8,86,58.1,93.1,71.52,186,116
45,0.75,20,75,0.625,hybrid,dissonance,108,78,8,86,58.1,93.1,71.52,186,116
25,0.75,10,10,0.5,hybrid,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
25,0.75,10,10,0.5,hybrid_split,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
25,0.75,10,25,0.5,hybrid,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
25,0.75,10,25,0.5,hybrid_split,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
25,0.75,10,50,0.5,hybrid,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
25,0.75,10,50,0.5,hybrid_split,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
55,0.75,25,75,0.625,hybrid_split,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
65,0.75,20,75,0.625,hybrid_split,dissonance,109,79,7,86,58.0,94.0,71.71,188,116
15,0.75,15,10,0.5,hybrid,dissonance,110,80,6,86,57.9,94.8,71.9,190,116
15,0.75,15,10,0.5,hybrid_split,dissonance,110,80,6,86,57.9,94.8,71.9,190,116
15,0.75,15,25,0.5,hybrid,dissonance,110,80,6,86,57.9,94.8,71.9,190,116
15,0.75,15,25,0.5,hybrid_split,dissonance,110,80,6,86,57.9,94.8,71.9,190,116
15,0.75,15,50,0.5,hybrid,dissonance,110,80,6,86,57.9,94.8,71.9,190,116
15,0.75,15,50,0.5,hybrid_split,dissonance,110,80,6,86,57.9,94.8,71.9,190,116
15,0.75,30,75,0.75,hybrid,dissonance,110,80,6,86,57.9,94.8,71.9,190,116
55,0.75,30,10,0.75,hybrid,dissonance,113,83,3,86,57.7,97.4,72.44,196,116
55,0.75,30,10,0.75,hybrid_split,dissonance,113,83,3,86,57.7,97.4,72.44,196,116
55,0.75,30,25,0.75,hybrid,dissonance,113,83,3,86,57.7,97.4,72.44,196,116
55,0.75,30,25,0.75,hybrid_split,dissonance,113,83,3,86,57.7,97.4,72.44,196,116
55,0.75,30,50,0.75,hybrid,dissonance,113,83,3,86,57.7,97.4,72.44,196,116
55,0.75,30,50,0.75,hybrid_split,dissonance,113,83,3,86,57.7,97.4,72.44,196,116
35,0.75,10,150,0.25,hybrid_split,dissonance,59,30,57,87,66.3,50.9,57.56,89,116
35,0.75,15,150,0.25,hybrid_split,dissonance,59,30,57,87,66.3,50.9,57.56,89,116
45,0.75,10,150,0.625,hybrid,dissonance,59,30,57,87,66.3,50.9,57.56,89,116
55,0.75,10,150,0.625,hybrid,dissonance,59,30,57,87,66.3,50.9,57.56,89,116
25,1.0,20,100,0.125,hybrid,dissonance,60,31,56,87,65.9,51.7,57.97,91,116
35,0.5,20,150,0.25,hybrid_split,dissonance,60,31,56,87,65.9,51.7,57.97,91,116
45,0.75,10,100,0.25,hybrid_split,dissonance,60,31,56,87,65.9,51.7,57.97,91,116
45,1.25,20,100,0.5,hybrid,dissonance,60,31,56,87,65.9,51.7,57.97,91,116
65,0.75,10,150,0.625,hybrid,dissonance,60,31,56,87,65.9,51.7,57.97,91,116
25,1.0,5,100,0.125,hybrid,dissonance,62,33,54,87,65.3,53.4,58.77,95,116
45,1.0,25,75,0.25,hybrid_split,dissonance,63,34,53,87,64.9,54.3,59.15,97,116
15,0.5,20,150,0.25,hybrid_split,dissonance,64,35,52,87,64.6,55.2,59.53,99,116
15,0.5,25,150,0.25,hybrid_split,dissonance,64,35,52,87,64.6,55.2,59.53,99,116
15,0.5,30,150,0.25,hybrid_split,dissonance,64,35,52,87,64.6,55.2,59.53,99,116
15,1.0,15,100,0.125,hybrid,dissonance,64,35,52,87,64.6,55.2,59.53,99,116
45,0.75,5,100,0.375,hybrid,dissonance,64,35,52,87,64.6,55.2,59.53,99,116
15,0.5,10,150,0.25,hybrid_split,dissonance,65,36,51,87,64.4,56.0,59.91,101,116
25,1.0,20,100,0.375,hybrid,dissonance,66,37,50,87,64.1,56.9,60.27,103,116
35,0.75,15,100,0.125,hybrid_split,dissonance,66,37,50,87,64.1,56.9,60.27,103,116
35,1.25,5,100,0.5,hybrid,dissonance,66,37,50,87,64.1,56.9,60.27,103,116
55,1.25,20,75,0.5,hybrid,dissonance,66,37,50,87,64.1,56.9,60.27,103,116
15,0.5,5,150,0.25,hybrid_split,dissonance,67,38,49,87,63.8,57.8,60.63,105,116
35,1.0,15,100,0.25,hybrid_split,dissonance,67,38,49,87,63.8,57.8,60.63,105,116
45,0.5,5,100,0.25,hybrid_split,dissonance,67,38,49,87,63.8,57.8,60.63,105,116
45,0.75,10,100,0.375,hybrid_split,dissonance,67,38,49,87,63.8,57.8,60.63,105,116
55,1.0,25,100,0.375,hybrid_split,dissonance,67,38,49,87,63.8,57.8,60.63,105,116
15,0.75,10,150,0.25,hybrid_split,dissonance,68,39,48,87,63.6,58.6,60.99,107,116
35,1.0,10,100,0.25,hybrid_split,dissonance,68,39,48,87,63.6,58.6,60.99,107,116
15,1.0,20,100,0.375,hybrid,dissonance,69,40,47,87,63.3,59.5,61.33,109,116
25,1.0,20,100,0.5,hybrid,dissonance,69,40,47,87,63.3,59.5,61.33,109,116
65,1.25,20,75,0.5,hybrid_split,dissonance,69,40,47,87,63.3,59.5,61.33,109,116
15,1.0,25,100,0.5,hybrid,dissonance,70,41,46,87,63.1,60.3,61.67,111,116
35,0.5,15,100,0.125,hybrid,dissonance,70,41,46,87,63.1,60.3,61.67,111,116
45,0.75,10,75,0.25,hybrid,dissonance,70,41,46,87,63.1,60.3,61.67,111,116
35,0.75,25,100,0.125,hybrid_split,dissonance,71,42,45,87,62.8,61.2,62.01,113,116
45,1.25,30,75,0.5,hybrid,dissonance,71,42,45,87,62.8,61.2,62.01,113,116
35,1.0,25,75,0.25,hybrid,dissonance,72,43,44,87,62.6,62.1,62.34,115,116
65,0.75,25,150,0.375,hybrid_split,dissonance,72,43,44,87,62.6,62.1,62.34,115,116
65,0.75,30,150,0.375,hybrid_split,dissonance,72,43,44,87,62.6,62.1,62.34,115,116
